DimDate,年,季,月,月份名稱,星期,工作日,週年序,交通匹配欄,年月
2024-09-07 12:00:00,2024,Q3,9,9月,週六,週末,2024W36,週六,202409
2024-09-08 12:00:00,2024,Q3,9,9月,週日,週末,2024W36,週日,202409
2024-09-09 12:00:00,2024,Q3,9,9月,週一,平日,2024W37,非參考日,202409
2024-09-10 12:00:00,2024,Q3,9,9月,週二,平日,2024W37,週2-4,202409
2024-09-11 12:00:00,2024,Q3,9,9月,週三,平日,2024W37,週2-4,202409
2024-09-12 12:00:00,2024,Q3,9,9月,週四,平日,2024W37,週2-4,202409
2024-09-13 12:00:00,2024,Q3,9,9月,週五,平日,2024W37,非參考日,202409
2024-09-14 12:00:00,2024,Q3,9,9月,週六,週末,2024W37,週六,202409
2024-09-15 12:00:00,2024,Q3,9,9月,週日,週末,2024W37,週日,202409
2024-09-16 12:00:00,2024,Q3,9,9月,週一,平日,2024W38,非參考日,202409
2024-09-17 12:00:00,2024,Q3,9,9月,週二,平日,2024W38,週2-4,202409
2024-09-18 12:00:00,2024,Q3,9,9月,週三,平日,2024W38,週2-4,202409
2024-09-19 12:00:00,2024,Q3,9,9月,週四,平日,2024W38,週2-4,202409
2024-09-20 12:00:00,2024,Q3,9,9月,週五,平日,2024W38,非參考日,202409
2024-09-21 12:00:00,2024,Q3,9,9月,週六,週末,2024W38,週六,202409
2024-09-22 12:00:00,2024,Q3,9,9月,週日,週末,2024W38,週日,202409
2024-09-23 12:00:00,2024,Q3,9,9月,週一,平日,2024W39,非參考日,202409
2024-09-24 12:00:00,2024,Q3,9,9月,週二,平日,2024W39,週2-4,202409
2024-09-25 12:00:00,2024,Q3,9,9月,週三,平日,2024W39,週2-4,202409
2024-09-26 12:00:00,2024,Q3,9,9月,週四,平日,2024W39,週2-4,202409
2024-09-27 12:00:00,2024,Q3,9,9月,週五,平日,2024W39,非參考日,202409
2024-09-28 12:00:00,2024,Q3,9,9月,週六,週末,2024W39,週六,202409
2024-09-29 12:00:00,2024,Q3,9,9月,週日,週末,2024W39,週日,202409
2024-09-30 12:00:00,2024,Q3,9,9月,週一,平日,2024W40,非參考日,202409
2024-10-01 12:00:00,2024,Q4,10,10月,週二,平日,2024W40,週2-4,202410
2024-10-02 12:00:00,2024,Q4,10,10月,週三,平日,2024W40,週2-4,202410
2024-10-03 12:00:00,2024,Q4,10,10月,週四,平日,2024W40,週2-4,202410
2024-10-04 12:00:00,2024,Q4,10,10月,週五,平日,2024W40,非參考日,202410
2024-10-05 12:00:00,2024,Q4,10,10月,週六,週末,2024W40,週六,202410
2024-10-06 12:00:00,2024,Q4,10,10月,週日,週末,2024W40,週日,202410
2024-10-07 12:00:00,2024,Q4,10,10月,週一,平日,2024W41,非參考日,202410
2024-10-08 12:00:00,2024,Q4,10,10月,週二,平日,2024W41,週2-4,202410
2024-10-09 12:00:00,2024,Q4,10,10月,週三,平日,2024W41,週2-4,202410
2024-10-10 12:00:00,2024,Q4,10,10月,週四,平日,2024W41,週2-4,202410
2024-10-11 12:00:00,2024,Q4,10,10月,週五,平日,2024W41,非參考日,202410
2024-10-12 12:00:00,2024,Q4,10,10月,週六,週末,2024W41,週六,202410
2024-10-13 12:00:00,2024,Q4,10,10月,週日,週末,2024W41,週日,202410
2024-10-14 12:00:00,2024,Q4,10,10月,週一,平日,2024W42,非參考日,202410
2024-10-15 12:00:00,2024,Q4,10,10月,週二,平日,2024W42,週2-4,202410
2024-10-16 12:00:00,2024,Q4,10,10月,週三,平日,2024W42,週2-4,202410
2024-10-17 12:00:00,2024,Q4,10,10月,週四,平日,2024W42,週2-4,202410
2024-10-18 12:00:00,2024,Q4,10,10月,週五,平日,2024W42,非參考日,202410
2024-10-19 12:00:00,2024,Q4,10,10月,週六,週末,2024W42,週六,202410
2024-10-20 12:00:00,2024,Q4,10,10月,週日,週末,2024W42,週日,202410
2024-10-21 12:00:00,2024,Q4,10,10月,週一,平日,2024W43,非參考日,202410
2024-10-22 12:00:00,2024,Q4,10,10月,週二,平日,2024W43,週2-4,202410
2024-10-23 12:00:00,2024,Q4,10,10月,週三,平日,2024W43,週2-4,202410
2024-10-24 12:00:00,2024,Q4,10,10月,週四,平日,2024W43,週2-4,202410
2024-10-25 12:00:00,2024,Q4,10,10月,週五,平日,2024W43,非參考日,202410
2024-10-26 12:00:00,2024,Q4,10,10月,週六,週末,2024W43,週六,202410
2024-10-27 12:00:00,2024,Q4,10,10月,週日,週末,2024W43,週日,202410
2024-10-28 12:00:00,2024,Q4,10,10月,週一,平日,2024W44,非參考日,202410
2024-10-29 12:00:00,2024,Q4,10,10月,週二,平日,2024W44,週2-4,202410
2024-10-30 12:00:00,2024,Q4,10,10月,週三,平日,2024W44,週2-4,202410
2024-10-31 12:00:00,2024,Q4,10,10月,週四,平日,2024W44,週2-4,202410
2024-11-01 12:00:00,2024,Q4,11,11月,週五,平日,2024W44,非參考日,202411
2024-11-02 12:00:00,2024,Q4,11,11月,週六,週末,2024W44,週六,202411
2024-11-03 12:00:00,2024,Q4,11,11月,週日,週末,2024W44,週日,202411
2024-11-04 12:00:00,2024,Q4,11,11月,週一,平日,2024W45,非參考日,202411
2024-11-05 12:00:00,2024,Q4,11,11月,週二,平日,2024W45,週2-4,202411
2024-11-06 12:00:00,2024,Q4,11,11月,週三,平日,2024W45,週2-4,202411
2024-11-07 12:00:00,2024,Q4,11,11月,週四,平日,2024W45,週2-4,202411
2024-11-08 12:00:00,2024,Q4,11,11月,週五,平日,2024W45,非參考日,202411
2024-11-09 12:00:00,2024,Q4,11,11月,週六,週末,2024W45,週六,202411
2024-11-10 12:00:00,2024,Q4,11,11月,週日,週末,2024W45,週日,202411
2024-11-11 12:00:00,2024,Q4,11,11月,週一,平日,2024W46,非參考日,202411
2024-11-12 12:00:00,2024,Q4,11,11月,週二,平日,2024W46,週2-4,202411
2024-11-13 12:00:00,2024,Q4,11,11月,週三,平日,2024W46,週2-4,202411
2024-11-14 12:00:00,2024,Q4,11,11月,週四,平日,2024W46,週2-4,202411
2024-11-15 12:00:00,2024,Q4,11,11月,週五,平日,2024W46,非參考日,202411
2024-11-16 12:00:00,2024,Q4,11,11月,週六,週末,2024W46,週六,202411
2024-11-17 12:00:00,2024,Q4,11,11月,週日,週末,2024W46,週日,202411
2024-11-18 12:00:00,2024,Q4,11,11月,週一,平日,2024W47,非參考日,202411
2024-11-19 12:00:00,2024,Q4,11,11月,週二,平日,2024W47,週2-4,202411
2024-11-20 12:00:00,2024,Q4,11,11月,週三,平日,2024W47,週2-4,202411
2024-11-21 12:00:00,2024,Q4,11,11月,週四,平日,2024W47,週2-4,202411
2024-11-22 12:00:00,2024,Q4,11,11月,週五,平日,2024W47,非參考日,202411
2024-11-23 12:00:00,2024,Q4,11,11月,週六,週末,2024W47,週六,202411
2024-11-24 12:00:00,2024,Q4,11,11月,週日,週末,2024W47,週日,202411
2024-11-25 12:00:00,2024,Q4,11,11月,週一,平日,2024W48,非參考日,202411
2024-11-26 12:00:00,2024,Q4,11,11月,週二,平日,2024W48,週2-4,202411
2024-11-27 12:00:00,2024,Q4,11,11月,週三,平日,2024W48,週2-4,202411
2024-11-28 12:00:00,2024,Q4,11,11月,週四,平日,2024W48,週2-4,202411
2024-11-29 12:00:00,2024,Q4,11,11月,週五,平日,2024W48,非參考日,202411
2024-11-30 12:00:00,2024,Q4,11,11月,週六,週末,2024W48,週六,202411
2024-12-01 12:00:00,2024,Q4,12,12月,週日,週末,2024W48,週日,202412
2024-12-02 12:00:00,2024,Q4,12,12月,週一,平日,2024W49,非參考日,202412
2024-12-03 12:00:00,2024,Q4,12,12月,週二,平日,2024W49,週2-4,202412
2024-12-04 12:00:00,2024,Q4,12,12月,週三,平日,2024W49,週2-4,202412
2024-12-05 12:00:00,2024,Q4,12,12月,週四,平日,2024W49,週2-4,202412
2024-12-06 12:00:00,2024,Q4,12,12月,週五,平日,2024W49,非參考日,202412
2024-12-07 12:00:00,2024,Q4,12,12月,週六,週末,2024W49,週六,202412
2024-12-08 12:00:00,2024,Q4,12,12月,週日,週末,2024W49,週日,202412
2024-12-09 12:00:00,2024,Q4,12,12月,週一,平日,2024W50,非參考日,202412
2024-12-10 12:00:00,2024,Q4,12,12月,週二,平日,2024W50,週2-4,202412
2024-12-11 12:00:00,2024,Q4,12,12月,週三,平日,2024W50,週2-4,202412
2024-12-12 12:00:00,2024,Q4,12,12月,週四,平日,2024W50,週2-4,202412
2024-12-13 12:00:00,2024,Q4,12,12月,週五,平日,2024W50,非參考日,202412
2024-12-14 12:00:00,2024,Q4,12,12月,週六,週末,2024W50,週六,202412
2024-12-15 12:00:00,2024,Q4,12,12月,週日,週末,2024W50,週日,202412
2024-12-16 12:00:00,2024,Q4,12,12月,週一,平日,2024W51,非參考日,202412
2024-12-17 12:00:00,2024,Q4,12,12月,週二,平日,2024W51,週2-4,202412
2024-12-18 12:00:00,2024,Q4,12,12月,週三,平日,2024W51,週2-4,202412
2024-12-19 12:00:00,2024,Q4,12,12月,週四,平日,2024W51,週2-4,202412
2024-12-20 12:00:00,2024,Q4,12,12月,週五,平日,2024W51,非參考日,202412
2024-12-21 12:00:00,2024,Q4,12,12月,週六,週末,2024W51,週六,202412
2024-12-22 12:00:00,2024,Q4,12,12月,週日,週末,2024W51,週日,202412
2024-12-23 12:00:00,2024,Q4,12,12月,週一,平日,2024W52,非參考日,202412
2024-12-24 12:00:00,2024,Q4,12,12月,週二,平日,2024W52,週2-4,202412
2024-12-25 12:00:00,2024,Q4,12,12月,週三,平日,2024W52,週2-4,202412
2024-12-26 12:00:00,2024,Q4,12,12月,週四,平日,2024W52,週2-4,202412
2024-12-27 12:00:00,2024,Q4,12,12月,週五,平日,2024W52,非參考日,202412
2024-12-28 12:00:00,2024,Q4,12,12月,週六,週末,2024W52,週六,202412
2024-12-29 12:00:00,2024,Q4,12,12月,週日,週末,2024W52,週日,202412
2024-12-30 12:00:00,2024,Q4,12,12月,週一,平日,2024W53,非參考日,202412
2024-12-31 12:00:00,2024,Q4,12,12月,週二,平日,2024W53,週2-4,202412
2025-01-01 12:00:00,2025,Q1,1,1月,週三,平日,2025W1,週2-4,202501
2025-01-02 12:00:00,2025,Q1,1,1月,週四,平日,2025W1,週2-4,202501
2025-01-03 12:00:00,2025,Q1,1,1月,週五,平日,2025W1,非參考日,202501
2025-01-04 12:00:00,2025,Q1,1,1月,週六,週末,2025W1,週六,202501
2025-01-05 12:00:00,2025,Q1,1,1月,週日,週末,2025W1,週日,202501
2025-01-06 12:00:00,2025,Q1,1,1月,週一,平日,2025W2,非參考日,202501
2025-01-07 12:00:00,2025,Q1,1,1月,週二,平日,2025W2,週2-4,202501
2025-01-08 12:00:00,2025,Q1,1,1月,週三,平日,2025W2,週2-4,202501
2025-01-09 12:00:00,2025,Q1,1,1月,週四,平日,2025W2,週2-4,202501
2025-01-10 12:00:00,2025,Q1,1,1月,週五,平日,2025W2,非參考日,202501
2025-01-11 12:00:00,2025,Q1,1,1月,週六,週末,2025W2,週六,202501
2025-01-12 12:00:00,2025,Q1,1,1月,週日,週末,2025W2,週日,202501
2025-01-13 12:00:00,2025,Q1,1,1月,週一,平日,2025W3,非參考日,202501
2025-01-14 12:00:00,2025,Q1,1,1月,週二,平日,2025W3,週2-4,202501
2025-01-15 12:00:00,2025,Q1,1,1月,週三,平日,2025W3,週2-4,202501
2025-01-16 12:00:00,2025,Q1,1,1月,週四,平日,2025W3,週2-4,202501
2025-01-17 12:00:00,2025,Q1,1,1月,週五,平日,2025W3,非參考日,202501
2025-01-18 12:00:00,2025,Q1,1,1月,週六,週末,2025W3,週六,202501
2025-01-19 12:00:00,2025,Q1,1,1月,週日,週末,2025W3,週日,202501
2025-01-20 12:00:00,2025,Q1,1,1月,週一,平日,2025W4,非參考日,202501
2025-01-21 12:00:00,2025,Q1,1,1月,週二,平日,2025W4,週2-4,202501
2025-01-22 12:00:00,2025,Q1,1,1月,週三,平日,2025W4,週2-4,202501
2025-01-23 12:00:00,2025,Q1,1,1月,週四,平日,2025W4,週2-4,202501
2025-01-24 12:00:00,2025,Q1,1,1月,週五,平日,2025W4,非參考日,202501
2025-01-25 12:00:00,2025,Q1,1,1月,週六,週末,2025W4,週六,202501
2025-01-26 12:00:00,2025,Q1,1,1月,週日,週末,2025W4,週日,202501
2025-01-27 12:00:00,2025,Q1,1,1月,週一,平日,2025W5,非參考日,202501
2025-01-28 12:00:00,2025,Q1,1,1月,週二,平日,2025W5,週2-4,202501
2025-01-29 12:00:00,2025,Q1,1,1月,週三,平日,2025W5,週2-4,202501
2025-01-30 12:00:00,2025,Q1,1,1月,週四,平日,2025W5,週2-4,202501
2025-01-31 12:00:00,2025,Q1,1,1月,週五,平日,2025W5,非參考日,202501
2025-02-01 12:00:00,2025,Q1,2,2月,週六,週末,2025W5,週六,202502
2025-02-02 12:00:00,2025,Q1,2,2月,週日,週末,2025W5,週日,202502
2025-02-03 12:00:00,2025,Q1,2,2月,週一,平日,2025W6,非參考日,202502
2025-02-04 12:00:00,2025,Q1,2,2月,週二,平日,2025W6,週2-4,202502
2025-02-05 12:00:00,2025,Q1,2,2月,週三,平日,2025W6,週2-4,202502
2025-02-06 12:00:00,2025,Q1,2,2月,週四,平日,2025W6,週2-4,202502
2025-02-07 12:00:00,2025,Q1,2,2月,週五,平日,2025W6,非參考日,202502
2025-02-08 12:00:00,2025,Q1,2,2月,週六,週末,2025W6,週六,202502
2025-02-09 12:00:00,2025,Q1,2,2月,週日,週末,2025W6,週日,202502
2025-02-10 12:00:00,2025,Q1,2,2月,週一,平日,2025W7,非參考日,202502
2025-02-11 12:00:00,2025,Q1,2,2月,週二,平日,2025W7,週2-4,202502
2025-02-12 12:00:00,2025,Q1,2,2月,週三,平日,2025W7,週2-4,202502
2025-02-13 12:00:00,2025,Q1,2,2月,週四,平日,2025W7,週2-4,202502
2025-02-14 12:00:00,2025,Q1,2,2月,週五,平日,2025W7,非參考日,202502
2025-02-15 12:00:00,2025,Q1,2,2月,週六,週末,2025W7,週六,202502
2025-02-16 12:00:00,2025,Q1,2,2月,週日,週末,2025W7,週日,202502
2025-02-17 12:00:00,2025,Q1,2,2月,週一,平日,2025W8,非參考日,202502
2025-02-18 12:00:00,2025,Q1,2,2月,週二,平日,2025W8,週2-4,202502
2025-02-19 12:00:00,2025,Q1,2,2月,週三,平日,2025W8,週2-4,202502
2025-02-20 12:00:00,2025,Q1,2,2月,週四,平日,2025W8,週2-4,202502
2025-02-21 12:00:00,2025,Q1,2,2月,週五,平日,2025W8,非參考日,202502
2025-02-22 12:00:00,2025,Q1,2,2月,週六,週末,2025W8,週六,202502
2025-02-23 12:00:00,2025,Q1,2,2月,週日,週末,2025W8,週日,202502
2025-02-24 12:00:00,2025,Q1,2,2月,週一,平日,2025W9,非參考日,202502
2025-02-25 12:00:00,2025,Q1,2,2月,週二,平日,2025W9,週2-4,202502
2025-02-26 12:00:00,2025,Q1,2,2月,週三,平日,2025W9,週2-4,202502
2025-02-27 12:00:00,2025,Q1,2,2月,週四,平日,2025W9,週2-4,202502
2025-02-28 12:00:00,2025,Q1,2,2月,週五,平日,2025W9,非參考日,202502
2025-03-01 12:00:00,2025,Q1,3,3月,週六,週末,2025W9,週六,202503
2025-03-02 12:00:00,2025,Q1,3,3月,週日,週末,2025W9,週日,202503
2025-03-03 12:00:00,2025,Q1,3,3月,週一,平日,2025W10,非參考日,202503
2025-03-04 12:00:00,2025,Q1,3,3月,週二,平日,2025W10,週2-4,202503
2025-03-05 12:00:00,2025,Q1,3,3月,週三,平日,2025W10,週2-4,202503
2025-03-06 12:00:00,2025,Q1,3,3月,週四,平日,2025W10,週2-4,202503
2025-03-07 12:00:00,2025,Q1,3,3月,週五,平日,2025W10,非參考日,202503
2025-03-08 12:00:00,2025,Q1,3,3月,週六,週末,2025W10,週六,202503
2025-03-09 12:00:00,2025,Q1,3,3月,週日,週末,2025W10,週日,202503
2025-03-10 12:00:00,2025,Q1,3,3月,週一,平日,2025W11,非參考日,202503
2025-03-11 12:00:00,2025,Q1,3,3月,週二,平日,2025W11,週2-4,202503
2025-03-12 12:00:00,2025,Q1,3,3月,週三,平日,2025W11,週2-4,202503
2025-03-13 12:00:00,2025,Q1,3,3月,週四,平日,2025W11,週2-4,202503
2025-03-14 12:00:00,2025,Q1,3,3月,週五,平日,2025W11,非參考日,202503
2025-03-15 12:00:00,2025,Q1,3,3月,週六,週末,2025W11,週六,202503
2025-03-16 12:00:00,2025,Q1,3,3月,週日,週末,2025W11,週日,202503
2025-03-17 12:00:00,2025,Q1,3,3月,週一,平日,2025W12,非參考日,202503
2025-03-18 12:00:00,2025,Q1,3,3月,週二,平日,2025W12,週2-4,202503
2025-03-19 12:00:00,2025,Q1,3,3月,週三,平日,2025W12,週2-4,202503
2025-03-20 12:00:00,2025,Q1,3,3月,週四,平日,2025W12,週2-4,202503
2025-03-21 12:00:00,2025,Q1,3,3月,週五,平日,2025W12,非參考日,202503
2025-03-22 12:00:00,2025,Q1,3,3月,週六,週末,2025W12,週六,202503
2025-03-23 12:00:00,2025,Q1,3,3月,週日,週末,2025W12,週日,202503
2025-03-24 12:00:00,2025,Q1,3,3月,週一,平日,2025W13,非參考日,202503
2025-03-25 12:00:00,2025,Q1,3,3月,週二,平日,2025W13,週2-4,202503
2025-03-26 12:00:00,2025,Q1,3,3月,週三,平日,2025W13,週2-4,202503
2025-03-27 12:00:00,2025,Q1,3,3月,週四,平日,2025W13,週2-4,202503
2025-03-28 12:00:00,2025,Q1,3,3月,週五,平日,2025W13,非參考日,202503
2025-03-29 12:00:00,2025,Q1,3,3月,週六,週末,2025W13,週六,202503
2025-03-30 12:00:00,2025,Q1,3,3月,週日,週末,2025W13,週日,202503
2025-03-31 12:00:00,2025,Q1,3,3月,週一,平日,2025W14,非參考日,202503
2025-04-01 12:00:00,2025,Q2,4,4月,週二,平日,2025W14,週2-4,202504
2025-04-02 12:00:00,2025,Q2,4,4月,週三,平日,2025W14,週2-4,202504
2025-04-03 12:00:00,2025,Q2,4,4月,週四,平日,2025W14,週2-4,202504
2025-04-04 12:00:00,2025,Q2,4,4月,週五,平日,2025W14,非參考日,202504
2025-04-05 12:00:00,2025,Q2,4,4月,週六,週末,2025W14,週六,202504
2025-04-06 12:00:00,2025,Q2,4,4月,週日,週末,2025W14,週日,202504
2025-04-07 12:00:00,2025,Q2,4,4月,週一,平日,2025W15,非參考日,202504
2025-04-08 12:00:00,2025,Q2,4,4月,週二,平日,2025W15,週2-4,202504
2025-04-09 12:00:00,2025,Q2,4,4月,週三,平日,2025W15,週2-4,202504
2025-04-10 12:00:00,2025,Q2,4,4月,週四,平日,2025W15,週2-4,202504
2025-04-11 12:00:00,2025,Q2,4,4月,週五,平日,2025W15,非參考日,202504
2025-04-12 12:00:00,2025,Q2,4,4月,週六,週末,2025W15,週六,202504
2025-04-13 12:00:00,2025,Q2,4,4月,週日,週末,2025W15,週日,202504
2025-04-14 12:00:00,2025,Q2,4,4月,週一,平日,2025W16,非參考日,202504
2025-04-15 12:00:00,2025,Q2,4,4月,週二,平日,2025W16,週2-4,202504
2025-04-16 12:00:00,2025,Q2,4,4月,週三,平日,2025W16,週2-4,202504
2025-04-17 12:00:00,2025,Q2,4,4月,週四,平日,2025W16,週2-4,202504
2025-04-18 12:00:00,2025,Q2,4,4月,週五,平日,2025W16,非參考日,202504
2025-04-19 12:00:00,2025,Q2,4,4月,週六,週末,2025W16,週六,202504
2025-04-20 12:00:00,2025,Q2,4,4月,週日,週末,2025W16,週日,202504
2025-04-21 12:00:00,2025,Q2,4,4月,週一,平日,2025W17,非參考日,202504
2025-04-22 12:00:00,2025,Q2,4,4月,週二,平日,2025W17,週2-4,202504
2025-04-23 12:00:00,2025,Q2,4,4月,週三,平日,2025W17,週2-4,202504
2025-04-24 12:00:00,2025,Q2,4,4月,週四,平日,2025W17,週2-4,202504
2025-04-25 12:00:00,2025,Q2,4,4月,週五,平日,2025W17,非參考日,202504
2025-04-26 12:00:00,2025,Q2,4,4月,週六,週末,2025W17,週六,202504
2025-04-27 12:00:00,2025,Q2,4,4月,週日,週末,2025W17,週日,202504
2025-04-28 12:00:00,2025,Q2,4,4月,週一,平日,2025W18,非參考日,202504
2025-04-29 12:00:00,2025,Q2,4,4月,週二,平日,2025W18,週2-4,202504
2025-04-30 12:00:00,2025,Q2,4,4月,週三,平日,2025W18,週2-4,202504
2025-05-01 12:00:00,2025,Q2,5,5月,週四,平日,2025W18,週2-4,202505
2025-05-02 12:00:00,2025,Q2,5,5月,週五,平日,2025W18,非參考日,202505
2025-05-03 12:00:00,2025,Q2,5,5月,週六,週末,2025W18,週六,202505
2025-05-04 12:00:00,2025,Q2,5,5月,週日,週末,2025W18,週日,202505
2025-05-05 12:00:00,2025,Q2,5,5月,週一,平日,2025W19,非參考日,202505
2025-05-06 12:00:00,2025,Q2,5,5月,週二,平日,2025W19,週2-4,202505
2025-05-07 12:00:00,2025,Q2,5,5月,週三,平日,2025W19,週2-4,202505
2025-05-08 12:00:00,2025,Q2,5,5月,週四,平日,2025W19,週2-4,202505
2025-05-09 12:00:00,2025,Q2,5,5月,週五,平日,2025W19,非參考日,202505
2025-05-10 12:00:00,2025,Q2,5,5月,週六,週末,2025W19,週六,202505
2025-05-11 12:00:00,2025,Q2,5,5月,週日,週末,2025W19,週日,202505
2025-05-12 12:00:00,2025,Q2,5,5月,週一,平日,2025W20,非參考日,202505
2025-05-13 12:00:00,2025,Q2,5,5月,週二,平日,2025W20,週2-4,202505
2025-05-14 12:00:00,2025,Q2,5,5月,週三,平日,2025W20,週2-4,202505
2025-05-15 12:00:00,2025,Q2,5,5月,週四,平日,2025W20,週2-4,202505
2025-05-16 12:00:00,2025,Q2,5,5月,週五,平日,2025W20,非參考日,202505
2025-05-17 12:00:00,2025,Q2,5,5月,週六,週末,2025W20,週六,202505
2025-05-18 12:00:00,2025,Q2,5,5月,週日,週末,2025W20,週日,202505
2025-05-19 12:00:00,2025,Q2,5,5月,週一,平日,2025W21,非參考日,202505
2025-05-20 12:00:00,2025,Q2,5,5月,週二,平日,2025W21,週2-4,202505
2025-05-21 12:00:00,2025,Q2,5,5月,週三,平日,2025W21,週2-4,202505
2025-05-22 12:00:00,2025,Q2,5,5月,週四,平日,2025W21,週2-4,202505
2025-05-23 12:00:00,2025,Q2,5,5月,週五,平日,2025W21,非參考日,202505
2025-05-24 12:00:00,2025,Q2,5,5月,週六,週末,2025W21,週六,202505
2025-05-25 12:00:00,2025,Q2,5,5月,週日,週末,2025W21,週日,202505
2025-05-26 12:00:00,2025,Q2,5,5月,週一,平日,2025W22,非參考日,202505
2025-05-27 12:00:00,2025,Q2,5,5月,週二,平日,2025W22,週2-4,202505
2025-05-28 12:00:00,2025,Q2,5,5月,週三,平日,2025W22,週2-4,202505
2025-05-29 12:00:00,2025,Q2,5,5月,週四,平日,2025W22,週2-4,202505
2025-05-30 12:00:00,2025,Q2,5,5月,週五,平日,2025W22,非參考日,202505
2025-05-31 12:00:00,2025,Q2,5,5月,週六,週末,2025W22,週六,202505
2025-06-01 12:00:00,2025,Q2,6,6月,週日,週末,2025W22,週日,202506
2025-06-02 12:00:00,2025,Q2,6,6月,週一,平日,2025W23,非參考日,202506
2025-06-03 12:00:00,2025,Q2,6,6月,週二,平日,2025W23,週2-4,202506
2025-06-04 12:00:00,2025,Q2,6,6月,週三,平日,2025W23,週2-4,202506
2025-06-05 12:00:00,2025,Q2,6,6月,週四,平日,2025W23,週2-4,202506
2025-06-06 12:00:00,2025,Q2,6,6月,週五,平日,2025W23,非參考日,202506
2025-06-07 12:00:00,2025,Q2,6,6月,週六,週末,2025W23,週六,202506
2025-06-08 12:00:00,2025,Q2,6,6月,週日,週末,2025W23,週日,202506
2025-06-09 12:00:00,2025,Q2,6,6月,週一,平日,2025W24,非參考日,202506
2025-06-10 12:00:00,2025,Q2,6,6月,週二,平日,2025W24,週2-4,202506
2025-06-11 12:00:00,2025,Q2,6,6月,週三,平日,2025W24,週2-4,202506
2025-06-12 12:00:00,2025,Q2,6,6月,週四,平日,2025W24,週2-4,202506
2025-06-13 12:00:00,2025,Q2,6,6月,週五,平日,2025W24,非參考日,202506
2025-06-14 12:00:00,2025,Q2,6,6月,週六,週末,2025W24,週六,202506
2025-06-15 12:00:00,2025,Q2,6,6月,週日,週末,2025W24,週日,202506
2025-06-16 12:00:00,2025,Q2,6,6月,週一,平日,2025W25,非參考日,202506
2025-06-17 12:00:00,2025,Q2,6,6月,週二,平日,2025W25,週2-4,202506
2025-06-18 12:00:00,2025,Q2,6,6月,週三,平日,2025W25,週2-4,202506
2025-06-19 12:00:00,2025,Q2,6,6月,週四,平日,2025W25,週2-4,202506
2025-06-20 12:00:00,2025,Q2,6,6月,週五,平日,2025W25,非參考日,202506
2025-06-21 12:00:00,2025,Q2,6,6月,週六,週末,2025W25,週六,202506
2025-06-22 12:00:00,2025,Q2,6,6月,週日,週末,2025W25,週日,202506
2025-06-23 12:00:00,2025,Q2,6,6月,週一,平日,2025W26,非參考日,202506
2025-06-24 12:00:00,2025,Q2,6,6月,週二,平日,2025W26,週2-4,202506
2025-06-25 12:00:00,2025,Q2,6,6月,週三,平日,2025W26,週2-4,202506
2025-06-26 12:00:00,2025,Q2,6,6月,週四,平日,2025W26,週2-4,202506
2025-06-27 12:00:00,2025,Q2,6,6月,週五,平日,2025W26,非參考日,202506
2025-06-28 12:00:00,2025,Q2,6,6月,週六,週末,2025W26,週六,202506
2025-06-29 12:00:00,2025,Q2,6,6月,週日,週末,2025W26,週日,202506
2025-06-30 12:00:00,2025,Q2,6,6月,週一,平日,2025W27,非參考日,202506
2025-07-01 12:00:00,2025,Q3,7,7月,週二,平日,2025W27,週2-4,202507
2025-07-02 12:00:00,2025,Q3,7,7月,週三,平日,2025W27,週2-4,202507
2025-07-03 12:00:00,2025,Q3,7,7月,週四,平日,2025W27,週2-4,202507
2025-07-04 12:00:00,2025,Q3,7,7月,週五,平日,2025W27,非參考日,202507
2025-07-05 12:00:00,2025,Q3,7,7月,週六,週末,2025W27,週六,202507
2025-07-06 12:00:00,2025,Q3,7,7月,週日,週末,2025W27,週日,202507
2025-07-07 12:00:00,2025,Q3,7,7月,週一,平日,2025W28,非參考日,202507
2025-07-08 12:00:00,2025,Q3,7,7月,週二,平日,2025W28,週2-4,202507
2025-07-09 12:00:00,2025,Q3,7,7月,週三,平日,2025W28,週2-4,202507
2025-07-10 12:00:00,2025,Q3,7,7月,週四,平日,2025W28,週2-4,202507
2025-07-11 12:00:00,2025,Q3,7,7月,週五,平日,2025W28,非參考日,202507
2025-07-12 12:00:00,2025,Q3,7,7月,週六,週末,2025W28,週六,202507
2025-07-13 12:00:00,2025,Q3,7,7月,週日,週末,2025W28,週日,202507
2025-07-14 12:00:00,2025,Q3,7,7月,週一,平日,2025W29,非參考日,202507
2025-07-15 12:00:00,2025,Q3,7,7月,週二,平日,2025W29,週2-4,202507
2025-07-16 12:00:00,2025,Q3,7,7月,週三,平日,2025W29,週2-4,202507
2025-07-17 12:00:00,2025,Q3,7,7月,週四,平日,2025W29,週2-4,202507
2025-07-18 12:00:00,2025,Q3,7,7月,週五,平日,2025W29,非參考日,202507
2025-07-19 12:00:00,2025,Q3,7,7月,週六,週末,2025W29,週六,202507
2025-07-20 12:00:00,2025,Q3,7,7月,週日,週末,2025W29,週日,202507
2025-07-21 12:00:00,2025,Q3,7,7月,週一,平日,2025W30,非參考日,202507
2025-07-22 12:00:00,2025,Q3,7,7月,週二,平日,2025W30,週2-4,202507
2025-07-23 12:00:00,2025,Q3,7,7月,週三,平日,2025W30,週2-4,202507
2025-07-24 12:00:00,2025,Q3,7,7月,週四,平日,2025W30,週2-4,202507
