"資料期別","縣市","鄉鎮市區","住宅買賣移轉筆數"
"113Q3","台南市","玉井區",11
"113Q3","台南市","楠西區",6
"113Q3","台南市","左鎮區",1
"113Q3","台南市","仁德區",123
"113Q3","台南市","歸仁區",76
"113Q3","台南市","關廟區",41
"113Q3","台南市","永康區",469
"113Q3","台南市","東區",333
"113Q3","台南市","南區",136
"113Q3","台南市","北區",153
"113Q3","台南市","安南區",273
"113Q3","台南市","安平區",126
"113Q3","台南市","中西區",155
"113Q3","高雄市","",3751
"113Q3","高雄市","鹽埕區",16
"113Q3","高雄市","鼓山區",320
"113Q3","高雄市","左營區",435
"113Q3","高雄市","楠梓區",295
"113Q3","高雄市","三民區",452
"113Q3","高雄市","新興區",57
"113Q3","高雄市","前金區",75
"113Q3","高雄市","苓雅區",166
"113Q3","高雄市","前鎮區",232
"113Q3","高雄市","旗津區",4
"113Q3","高雄市","小港區",185
"113Q3","高雄市","鳳山區",529
"113Q3","高雄市","林園區",87
"113Q3","高雄市","大寮區",160
"113Q3","高雄市","大樹區",67
"113Q3","高雄市","大社區",51
"113Q3","高雄市","仁武區",70
"113Q3","高雄市","鳥松區",50
"113Q3","高雄市","岡山區",134
"113Q3","高雄市","橋頭區",49
"113Q3","高雄市","燕巢區",50
"113Q3","高雄市","阿蓮區",15
"113Q3","高雄市","路竹區",19
"113Q3","高雄市","湖內區",30
"113Q3","高雄市","茄萣區",16
"113Q3","高雄市","永安區",8
"113Q3","高雄市","彌陀區",5
"113Q3","高雄市","梓官區",94
"113Q3","高雄市","旗山區",35
"113Q3","高雄市","美濃區",33
"113Q3","高雄市","六龜區",4
"113Q3","高雄市","甲仙區",3
"113Q3","高雄市","杉林區",1
"113Q3","高雄市","內門區",3
"113Q3","高雄市","茂林區",1
"113Q3","宜蘭縣","",891
"113Q3","宜蘭縣","宜蘭市",217
"113Q3","宜蘭縣","羅東鎮",129
"113Q3","宜蘭縣","蘇澳鎮",53
"113Q3","宜蘭縣","頭城鎮",37
"113Q3","宜蘭縣","礁溪鄉",113
"113Q3","宜蘭縣","壯圍鄉",61
"113Q3","宜蘭縣","員山鄉",71
"113Q3","宜蘭縣","冬山鄉",74
"113Q3","宜蘭縣","五結鄉",100
"113Q3","宜蘭縣","三星鄉",34
"113Q3","宜蘭縣","大同鄉",1
"113Q3","宜蘭縣","南澳鄉",1
"113Q3","新竹縣","",990
"113Q3","新竹縣","竹北市",508
"113Q3","新竹縣","關西鎮",27
"113Q3","新竹縣","新埔鎮",31
"113Q3","新竹縣","竹東鎮",152
"113Q3","新竹縣","湖口鄉",137
"113Q3","新竹縣","橫山鄉",7
"113Q3","新竹縣","新豐鄉",71
"113Q3","新竹縣","芎林鄉",26
"113Q3","新竹縣","寶山鄉",21
"113Q3","新竹縣","北埔鄉",2
"113Q3","新竹縣","峨眉鄉",7
"113Q3","新竹縣","五峰鄉",1
"113Q3","苗栗縣","",841
"113Q3","苗栗縣","苗栗市",206
"113Q3","苗栗縣","苑裡鎮",41
"113Q3","苗栗縣","通霄鎮",24
"113Q3","苗栗縣","竹南鎮",188
"113Q3","苗栗縣","頭份鎮",201
"113Q3","苗栗縣","後龍鎮",29
"113Q3","苗栗縣","卓蘭鎮",10
"113Q3","苗栗縣","大湖鄉",6
"113Q3","苗栗縣","公館鄉",42
"113Q3","苗栗縣","銅鑼鄉",19
"113Q3","苗栗縣","南庄鄉",3
"113Q3","苗栗縣","頭屋鄉",7
"113Q3","苗栗縣","三義鄉",9
"113Q3","苗栗縣","西湖鄉",3
"113Q3","苗栗縣","造橋鄉",44
"113Q3","苗栗縣","三灣鄉",6
"113Q3","苗栗縣","獅潭鄉",1
"113Q3","苗栗縣","泰安鄉",2
"113Q3","彰化縣","",982
"113Q3","彰化縣","彰化市",235
"113Q3","彰化縣","鹿港鎮",28
"113Q3","彰化縣","和美鎮",55
"113Q3","彰化縣","北斗鎮",23
"113Q3","彰化縣","員林鎮",135
"113Q3","彰化縣","溪湖鎮",57
"113Q3","彰化縣","田中鎮",39
"113Q3","彰化縣","二林鎮",86
"113Q3","彰化縣","線西鄉",2
"113Q3","彰化縣","伸港鄉",31
"113Q3","彰化縣","福興鄉",14
"113Q3","彰化縣","秀水鄉",20
"113Q3","彰化縣","花壇鄉",24
"113Q3","彰化縣","芬園鄉",7
"113Q3","彰化縣","大村鄉",31
"113Q3","彰化縣","埔鹽鄉",44
"113Q3","彰化縣","埔心鄉",48
"113Q3","彰化縣","永靖鄉",8
"113Q3","彰化縣","社頭鄉",32
"113Q3","彰化縣","二水鄉",2
"113Q3","彰化縣","田尾鄉",10
"113Q3","彰化縣","埤頭鄉",15
"113Q3","彰化縣","芳苑鄉",16
"113Q3","彰化縣","大城鄉",2
"113Q3","彰化縣","竹塘鄉",6
"113Q3","彰化縣","溪州鄉",12
"113Q3","南投縣","",411
"113Q3","南投縣","南投市",118
"113Q3","南投縣","埔里鎮",76
"113Q3","南投縣","草屯鎮",94
"113Q3","南投縣","竹山鎮",42
"113Q3","南投縣","集集鎮",8
"113Q3","南投縣","名間鄉",23
"113Q3","南投縣","鹿谷鄉",7
"113Q3","南投縣","中寮鄉",8
"113Q3","南投縣","魚池鄉",10
"113Q3","南投縣","國姓鄉",15
"113Q3","南投縣","水里鄉",9
"113Q3","南投縣","仁愛鄉",1
"113Q3","雲林縣","",507
"113Q3","雲林縣","斗六市",153
"113Q3","雲林縣","斗南鎮",46
"113Q3","雲林縣","虎尾鎮",81
"113Q3","雲林縣","西螺鎮",22
"113Q3","雲林縣","土庫鎮",28
"113Q3","雲林縣","北港鎮",45
"113Q3","雲林縣","古坑鄉",12
"113Q3","雲林縣","大埤鄉",7
"113Q3","雲林縣","莿桐鄉",10
"113Q3","雲林縣","林內鄉",6
"113Q3","雲林縣","二崙鄉",6
"113Q3","雲林縣","崙背鄉",4
"113Q3","雲林縣","麥寮鄉",14
"113Q3","雲林縣","東勢鄉",1
"113Q3","雲林縣","褒忠鄉",5
"113Q3","雲林縣","台西鄉",1
"113Q3","雲林縣","元長鄉",14
"113Q3","雲林縣","四湖鄉",34
"113Q3","雲林縣","口湖鄉",3
"113Q3","雲林縣","水林鄉",15
"113Q3","嘉義縣","",377
"113Q3","嘉義縣","太保市",40
"113Q3","嘉義縣","朴子市",36
"113Q3","嘉義縣","布袋鎮",12
"113Q3","嘉義縣","大林鎮",22
"113Q3","嘉義縣","民雄鄉",76
"113Q3","嘉義縣","溪口鄉",8
"113Q3","嘉義縣","新港鄉",12
"113Q3","嘉義縣","六腳鄉",6
"113Q3","嘉義縣","東石鄉",3
"113Q3","嘉義縣","義竹鄉",8
"113Q3","嘉義縣","鹿草鄉",2
"113Q3","嘉義縣","水上鄉",80
"113Q3","嘉義縣","中埔鄉",41
"113Q3","嘉義縣","竹崎鄉",9
"113Q3","嘉義縣","梅山鄉",4
"113Q3","嘉義縣","番路鄉",14
"113Q3","嘉義縣","大埔鄉",3
"113Q3","嘉義縣","阿里山鄉",1
"113Q3","屏東縣","",824
"113Q3","屏東縣","屏東市",316
"113Q3","屏東縣","潮州鎮",94
"113Q3","屏東縣","東港鎮",27
"113Q3","屏東縣","恆春鎮",59
"113Q3","屏東縣","萬丹鄉",30
"113Q3","屏東縣","長治鄉",26
"113Q3","屏東縣","麟洛鄉",21
"113Q3","屏東縣","九如鄉",37
"113Q3","屏東縣","里港鄉",15
"113Q3","屏東縣","鹽埔鄉",14
"113Q3","屏東縣","高樹鄉",10
"113Q3","屏東縣","萬巒鄉",10
"113Q3","屏東縣","內埔鄉",64
"113Q3","屏東縣","竹田鄉",9
"113Q3","屏東縣","新埤鄉",5
"113Q3","屏東縣","枋寮鄉",27
"113Q3","屏東縣","新園鄉",10
"113Q3","屏東縣","崁頂鄉",8
"113Q3","屏東縣","林邊鄉",4
"113Q3","屏東縣","南州鄉",7
"113Q3","屏東縣","佳冬鄉",9
"113Q3","屏東縣","琉球鄉",3
"113Q3","屏東縣","車城鄉",9
"113Q3","屏東縣","枋山鄉",5
"113Q3","屏東縣","三地門鄉",1
"113Q3","屏東縣","春日鄉",2
"113Q3","屏東縣","牡丹鄉",2
"113Q3","台東縣","",206
"113Q3","台東縣","台東市",146
"113Q3","台東縣","成功鎮",10
"113Q3","台東縣","關山鎮",11
"113Q3","台東縣","卑南鄉",19
"113Q3","台東縣","大武鄉",3
"113Q3","台東縣","太麻里鄉",3
"113Q3","台東縣","東河鄉",7
"113Q3","台東縣","長濱鄉",1
"113Q3","台東縣","鹿野鄉",3
"113Q3","台東縣","池上鄉",2
"113Q3","台東縣","海端鄉",1
"113Q3","花蓮縣","",483
"113Q3","花蓮縣","花蓮市",218
"113Q3","花蓮縣","鳳林鎮",5
"113Q3","花蓮縣","玉里鎮",32
"113Q3","花蓮縣","新城鄉",27
"113Q3","花蓮縣","吉安鄉",155
"113Q3","花蓮縣","壽豐鄉",18
"113Q3","花蓮縣","光復鄉",11
"113Q3","花蓮縣","瑞穗鄉",10
"113Q3","花蓮縣","富里鄉",2
"113Q3","花蓮縣","秀林鄉",5
"113Q3","澎湖縣","",74
"113Q3","澎湖縣","馬公市",63
"113Q3","澎湖縣","湖西鄉",7
"113Q3","澎湖縣","白沙鄉",1
"113Q3","澎湖縣","西嶼鄉",3
"113Q3","基隆市","",950
"113Q3","基隆市","中正區",216
"113Q3","基隆市","七堵區",101
"113Q3","基隆市","暖暖區",114
"113Q3","基隆市","仁愛區",92
"113Q3","基隆市","中山區",73
"113Q3","基隆市","安樂區",237
"113Q3","基隆市","信義區",117
"113Q3","新竹市","",671
"113Q3","新竹市","新竹市",671
"113Q3","嘉義市","",495
"113Q3","嘉義市","嘉義市",495
"113Q3","金門縣","",16
"113Q3","金門縣","金城鎮",2
"113Q3","金門縣","金湖鎮",5
"113Q3","金門縣","金沙鎮",1
"113Q3","金門縣","金寧鄉",8
"113Q4","全國","",26103
"113Q4","新北市","",5221
"113Q4","新北市","板橋區",592
"113Q4","新北市","三重區",458
"113Q4","新北市","中和區",472
"113Q4","新北市","永和區",226
"113Q4","新北市","新莊區",404
"113Q4","新北市","新店區",456
"113Q4","新北市","樹林區",155
"113Q4","新北市","鶯歌區",71
"113Q4","新北市","三峽區",147
"113Q4","新北市","淡水區",724
"113Q4","新北市","汐止區",393
"113Q4","新北市","瑞芳區",54
"113Q4","新北市","土城區",290
"113Q4","新北市","蘆洲區",203
"113Q4","新北市","五股區",76
"113Q4","新北市","泰山區",90
"113Q4","新北市","林口區",113
"113Q4","新北市","深坑區",37
"113Q4","新北市","石碇區",1
"113Q4","新北市","三芝區",80
"113Q4","新北市","石門區",7
"113Q4","新北市","八里區",99
"113Q4","新北市","平溪區",1
"113Q4","新北市","雙溪區",4
"113Q4","新北市","貢寮區",6
"113Q4","新北市","金山區",20
"113Q4","新北市","萬里區",42
"113Q4","台北市","",2755
"113Q4","台北市","松山區",187
"113Q4","台北市","信義區",217
"113Q4","台北市","大安區",337
"113Q4","台北市","中山區",378
"113Q4","台北市","中正區",147
"113Q4","台北市","大同區",134
"113Q4","台北市","萬華區",212
"113Q4","台北市","文山區",257
"113Q4","台北市","南港區",87
"113Q4","台北市","內湖區",309
"113Q4","台北市","士林區",261
"113Q4","台北市","北投區",229
"113Q4","桃園市","",4138
"113Q4","桃園市","桃園區",1659
"113Q4","桃園市","中壢區",583
"113Q4","桃園市","平鎮區",286
"113Q4","桃園市","八德區",235
"113Q4","桃園市","楊梅區",250
"113Q4","桃園市","大溪區",97
"113Q4","桃園市","蘆竹區",267
"113Q4","桃園市","大園區",208
"113Q4","桃園市","龜山區",235
"113Q4","桃園市","龍潭區",159
"113Q4","桃園市","新屋區",51
"113Q4","桃園市","觀音區",106
"113Q4","桃園市","復興區",2
"113Q4","台中市","",2664
"113Q4","台中市","中區",39
"113Q4","台中市","東區",94
"113Q4","台中市","南區",182
"113Q4","台中市","西區",151
"113Q4","台中市","北區",316
"113Q4","台中市","西屯區",475
"113Q4","台中市","南屯區",244
"113Q4","台中市","北屯區",391
"113Q4","台中市","豐原區",118
"113Q4","台中市","東勢區",19
"113Q4","台中市","大甲區",36
"113Q4","台中市","清水區",34
"113Q4","台中市","沙鹿區",49
"113Q4","台中市","梧棲區",37
"113Q4","台中市","后里區",24
"113Q4","台中市","神岡區",17
"113Q4","台中市","潭子區",58
"113Q4","台中市","大雅區",70
"113Q4","台中市","新社區",3
"113Q4","台中市","石岡區",3
"113Q4","台中市","外埔區",11
"113Q4","台中市","烏日區",18
"113Q4","台中市","大肚區",42
"113Q4","台中市","龍井區",72
"113Q4","台中市","霧峰區",38
"113Q4","台中市","太平區",58
"113Q4","台中市","大里區",65
"113Q4","台南市","",1843
"113Q4","台南市","新營區",82
"113Q4","台南市","鹽水區",24
"113Q4","台南市","白河區",21
"113Q4","台南市","柳營區",7
"113Q4","台南市","後壁區",11
"113Q4","台南市","東山區",8
"113Q4","台南市","麻豆區",23
"113Q4","台南市","下營區",3
"113Q4","台南市","六甲區",8
"113Q4","台南市","官田區",12
"113Q4","台南市","大內區",4
"113Q4","台南市","佳里區",66
"113Q4","台南市","學甲區",22
"113Q4","台南市","西港區",25
"113Q4","台南市","七股區",8
"113Q4","台南市","將軍區",3
"113Q4","台南市","北門區",1
"113Q4","台南市","新化區",21
"113Q4","台南市","善化區",38
"113Q4","台南市","新市區",30
"113Q4","台南市","安定區",14
"113Q4","台南市","山上區",6
"113Q4","台南市","玉井區",6
"113Q4","台南市","楠西區",5
"113Q4","台南市","南化區",1
"113Q4","台南市","仁德區",84
"113Q4","台南市","歸仁區",60
"113Q4","台南市","關廟區",61
"113Q4","台南市","永康區",306
"113Q4","台南市","東區",270
"113Q4","台南市","南區",110
"113Q4","台南市","北區",121
"113Q4","台南市","安南區",149
"113Q4","台南市","安平區",93
"113Q4","台南市","中西區",140
"113Q4","高雄市","",2509
"113Q4","高雄市","鹽埕區",15
"113Q4","高雄市","鼓山區",187
"113Q4","高雄市","左營區",280
"113Q4","高雄市","楠梓區",191
"113Q4","高雄市","三民區",318
"113Q4","高雄市","新興區",44
"113Q4","高雄市","前金區",53
"113Q4","高雄市","苓雅區",122
"113Q4","高雄市","前鎮區",142
"113Q4","高雄市","旗津區",4
"113Q4","高雄市","小港區",107
"113Q4","高雄市","鳳山區",343
"113Q4","高雄市","林園區",53
"113Q4","高雄市","大寮區",118
"113Q4","高雄市","大樹區",47
"113Q4","高雄市","大社區",35
"113Q4","高雄市","仁武區",71
"113Q4","高雄市","鳥松區",55
"113Q4","高雄市","岡山區",96
"113Q4","高雄市","橋頭區",36
"113Q4","高雄市","燕巢區",23
"113Q4","高雄市","阿蓮區",19
"113Q4","高雄市","路竹區",30
"113Q4","高雄市","湖內區",18
"113Q4","高雄市","茄萣區",9
"113Q4","高雄市","永安區",6
"113Q4","高雄市","彌陀區",4
"113Q4","高雄市","梓官區",30
"113Q4","高雄市","旗山區",26
"113Q4","高雄市","美濃區",13
"113Q4","高雄市","六龜區",9
"113Q4","高雄市","甲仙區",3
"113Q4","高雄市","杉林區",1
"113Q4","高雄市","內門區",1
"113Q4","宜蘭縣","",687
"113Q4","宜蘭縣","宜蘭市",162
"113Q4","宜蘭縣","羅東鎮",106
"113Q4","宜蘭縣","蘇澳鎮",41
"113Q4","宜蘭縣","頭城鎮",20
"113Q4","宜蘭縣","礁溪鄉",71
"113Q4","宜蘭縣","壯圍鄉",44
"113Q4","宜蘭縣","員山鄉",53
"113Q4","宜蘭縣","冬山鄉",64
"113Q4","宜蘭縣","五結鄉",74
"113Q4","宜蘭縣","三星鄉",51
"113Q4","宜蘭縣","大同鄉",1
"113Q4","新竹縣","",702
"113Q4","新竹縣","竹北市",333
"113Q4","新竹縣","關西鎮",13
"113Q4","新竹縣","新埔鎮",21
"113Q4","新竹縣","竹東鎮",135
"113Q4","新竹縣","湖口鄉",101
"113Q4","新竹縣","橫山鄉",3
"113Q4","新竹縣","新豐鄉",38
"113Q4","新竹縣","芎林鄉",38
"113Q4","新竹縣","寶山鄉",12
"113Q4","新竹縣","北埔鄉",4
"113Q4","新竹縣","峨眉鄉",3
"113Q4","新竹縣","五峰鄉",1
"113Q4","苗栗縣","",1061
"113Q4","苗栗縣","苗栗市",130
"113Q4","苗栗縣","苑裡鎮",48
"113Q4","苗栗縣","通霄鎮",17
"113Q4","苗栗縣","竹南鎮",90
"113Q4","苗栗縣","頭份鎮",142
"113Q4","苗栗縣","後龍鎮",20
"113Q4","苗栗縣","卓蘭鎮",6
"113Q4","苗栗縣","大湖鄉",6
"113Q4","苗栗縣","公館鄉",27
"113Q4","苗栗縣","銅鑼鄉",11
"113Q4","苗栗縣","南庄鄉",1
"113Q4","苗栗縣","頭屋鄉",2
"113Q4","苗栗縣","三義鄉",8
"113Q4","苗栗縣","西湖鄉",1
"113Q4","苗栗縣","造橋鄉",551
"113Q4","苗栗縣","三灣鄉",1
"113Q4","彰化縣","",835
"113Q4","彰化縣","彰化市",186
"113Q4","彰化縣","鹿港鎮",29
"113Q4","彰化縣","和美鎮",60
"113Q4","彰化縣","北斗鎮",23
"113Q4","彰化縣","員林鎮",90
"113Q4","彰化縣","溪湖鎮",67
"113Q4","彰化縣","田中鎮",35
"113Q4","彰化縣","二林鎮",95
"113Q4","彰化縣","線西鄉",8
"113Q4","彰化縣","伸港鄉",23
"113Q4","彰化縣","福興鄉",16
"113Q4","彰化縣","秀水鄉",13
"113Q4","彰化縣","花壇鄉",21
"113Q4","彰化縣","芬園鄉",7
"113Q4","彰化縣","大村鄉",23
"113Q4","彰化縣","埔鹽鄉",20
"113Q4","彰化縣","埔心鄉",23
"113Q4","彰化縣","永靖鄉",12
"113Q4","彰化縣","社頭鄉",20
"113Q4","彰化縣","二水鄉",12
"113Q4","彰化縣","田尾鄉",5
"113Q4","彰化縣","埤頭鄉",11
"113Q4","彰化縣","芳苑鄉",17
"113Q4","彰化縣","大城鄉",1
"113Q4","彰化縣","竹塘鄉",9
"113Q4","彰化縣","溪州鄉",9
"113Q4","南投縣","",371
"113Q4","南投縣","南投市",82
"113Q4","南投縣","埔里鎮",76
"113Q4","南投縣","草屯鎮",104
"113Q4","南投縣","竹山鎮",40
"113Q4","南投縣","集集鎮",12
"113Q4","南投縣","名間鄉",24
"113Q4","南投縣","鹿谷鄉",3
"113Q4","南投縣","中寮鄉",8
"113Q4","南投縣","魚池鄉",7
"113Q4","南投縣","國姓鄉",8
"113Q4","南投縣","水里鄉",6
"113Q4","南投縣","仁愛鄉",1
"113Q4","雲林縣","",415
"113Q4","雲林縣","斗六市",118
"113Q4","雲林縣","斗南鎮",38
"113Q4","雲林縣","虎尾鎮",66
"113Q4","雲林縣","西螺鎮",16
"113Q4","雲林縣","土庫鎮",48
"113Q4","雲林縣","北港鎮",26
"113Q4","雲林縣","古坑鄉",14
"113Q4","雲林縣","大埤鄉",12
"113Q4","雲林縣","莿桐鄉",14
"113Q4","雲林縣","林內鄉",6
"113Q4","雲林縣","二崙鄉",7
"113Q4","雲林縣","崙背鄉",6
"113Q4","雲林縣","麥寮鄉",9
"113Q4","雲林縣","東勢鄉",2
"113Q4","雲林縣","褒忠鄉",3
"113Q4","雲林縣","台西鄉",3
"113Q4","雲林縣","元長鄉",7
"113Q4","雲林縣","四湖鄉",6
"113Q4","雲林縣","水林鄉",14
"113Q4","嘉義縣","",323
"113Q4","嘉義縣","太保市",76
"113Q4","嘉義縣","朴子市",35
"113Q4","嘉義縣","布袋鎮",14
"113Q4","嘉義縣","大林鎮",21
"113Q4","嘉義縣","民雄鄉",54
"113Q4","嘉義縣","溪口鄉",2
"113Q4","嘉義縣","新港鄉",15
"113Q4","嘉義縣","六腳鄉",3
"113Q4","嘉義縣","東石鄉",4
"113Q4","嘉義縣","義竹鄉",2
"113Q4","嘉義縣","水上鄉",40
"113Q4","嘉義縣","中埔鄉",29
"113Q4","嘉義縣","竹崎鄉",8
"113Q4","嘉義縣","梅山鄉",5
"113Q4","嘉義縣","番路鄉",14
"113Q4","嘉義縣","大埔鄉",1
"113Q4","屏東縣","",595
"113Q4","屏東縣","屏東市",216
"113Q4","屏東縣","潮州鎮",68
"113Q4","屏東縣","東港鎮",21
"113Q4","屏東縣","恆春鎮",33
"113Q4","屏東縣","萬丹鄉",48
"113Q4","屏東縣","長治鄉",19
"113Q4","屏東縣","麟洛鄉",7
"113Q4","屏東縣","九如鄉",6
"113Q4","屏東縣","里港鄉",11
"113Q4","屏東縣","鹽埔鄉",20
"113Q4","屏東縣","高樹鄉",11
"113Q4","屏東縣","萬巒鄉",9
"113Q4","屏東縣","內埔鄉",50
"113Q4","屏東縣","竹田鄉",7
"113Q4","屏東縣","新埤鄉",3
"113Q4","屏東縣","枋寮鄉",19
"113Q4","屏東縣","新園鄉",10
"113Q4","屏東縣","崁頂鄉",7
"113Q4","屏東縣","林邊鄉",13
"113Q4","屏東縣","南州鄉",6
"113Q4","屏東縣","佳冬鄉",5
"113Q4","屏東縣","琉球鄉",1
"113Q4","屏東縣","車城鄉",3
"113Q4","屏東縣","枋山鄉",1
"113Q4","屏東縣","來義鄉",1
"113Q4","台東縣","",113
"113Q4","台東縣","台東市",78
"113Q4","台東縣","成功鎮",10
"113Q4","台東縣","卑南鄉",10
"113Q4","台東縣","太麻里鄉",3
"113Q4","台東縣","東河鄉",5
"113Q4","台東縣","長濱鄉",1
"113Q4","台東縣","鹿野鄉",2
"113Q4","台東縣","池上鄉",3
"113Q4","台東縣","海端鄉",1
"113Q4","花蓮縣","",382
"113Q4","花蓮縣","花蓮市",202
"113Q4","花蓮縣","鳳林鎮",3
"113Q4","花蓮縣","玉里鎮",25
"113Q4","花蓮縣","新城鄉",21
"113Q4","花蓮縣","吉安鄉",81
"113Q4","花蓮縣","壽豐鄉",28
"113Q4","花蓮縣","光復鄉",8
"113Q4","花蓮縣","豐濱鄉",1
"113Q4","花蓮縣","瑞穗鄉",4
"113Q4","花蓮縣","富里鄉",2
"113Q4","花蓮縣","秀林鄉",4
"113Q4","花蓮縣","萬榮鄉",3
"113Q4","澎湖縣","",68
"113Q4","澎湖縣","馬公市",60
"113Q4","澎湖縣","湖西鄉",3
"113Q4","澎湖縣","白沙鄉",2
"113Q4","澎湖縣","西嶼鄉",2
"113Q4","澎湖縣","望安鄉",1
"113Q4","基隆市","",680
"113Q4","基隆市","中正區",172
"113Q4","基隆市","七堵區",68
"113Q4","基隆市","暖暖區",75
"113Q4","基隆市","仁愛區",57
"113Q4","基隆市","中山區",42
"113Q4","基隆市","安樂區",173
"113Q4","基隆市","信義區",93
"113Q4","新竹市","",379
"113Q4","新竹市","新竹市",379
"113Q4","嘉義市","",342
"113Q4","嘉義市","嘉義市",342
"113Q4","金門縣","",19
"113Q4","金門縣","金城鎮",6
"113Q4","金門縣","金湖鎮",4
"113Q4","金門縣","金沙鎮",3
"113Q4","金門縣","金寧鄉",6
"113Q4","連江縣","",1
"113Q4","連江縣","南竿鄉",1
"114Q1","全國","",23164
"114Q1","新北市","",4954
"114Q1","新北市","板橋區",567
"114Q1","新北市","三重區",454
"114Q1","新北市","中和區",474
"114Q1","新北市","永和區",235
"114Q1","新北市","新莊區",407
"114Q1","新北市","新店區",432
"114Q1","新北市","樹林區",141
"114Q1","新北市","鶯歌區",84
"114Q1","新北市","三峽區",120
"114Q1","新北市","淡水區",584
"114Q1","新北市","汐止區",352
"114Q1","新北市","瑞芳區",31
"114Q1","新北市","土城區",239
"114Q1","新北市","蘆洲區",214
"114Q1","新北市","五股區",60
"114Q1","新北市","泰山區",65
"114Q1","新北市","林口區",106
"114Q1","新北市","深坑區",29
"114Q1","新北市","三芝區",118
"114Q1","新北市","石門區",5
"114Q1","新北市","八里區",70
"114Q1","新北市","雙溪區",3
"114Q1","新北市","貢寮區",5
"114Q1","新北市","金山區",20
"114Q1","新北市","萬里區",139
"114Q1","台北市","",2648
"114Q1","台北市","松山區",173
"114Q1","台北市","信義區",218
"114Q1","台北市","大安區",298
"114Q1","台北市","中山區",355
"114Q1","台北市","中正區",127
"114Q1","台北市","大同區",105
"114Q1","台北市","萬華區",195
"114Q1","台北市","文山區",249
"114Q1","台北市","南港區",107
"114Q1","台北市","內湖區",278
"114Q1","台北市","士林區",276
"114Q1","台北市","北投區",267
"114Q1","桃園市","",3798
"114Q1","桃園市","桃園區",1575
"114Q1","桃園市","中壢區",548
"114Q1","桃園市","平鎮區",243
"114Q1","桃園市","八德區",240
"114Q1","桃園市","楊梅區",229
"114Q1","桃園市","大溪區",82
"114Q1","桃園市","蘆竹區",226
"114Q1","桃園市","大園區",86
"114Q1","桃園市","龜山區",310
"114Q1","桃園市","龍潭區",173
"114Q1","桃園市","新屋區",26
"114Q1","桃園市","觀音區",56
"114Q1","桃園市","復興區",4
"114Q1","台中市","",2316
"114Q1","台中市","中區",46
"114Q1","台中市","東區",44
"114Q1","台中市","南區",150
"114Q1","台中市","西區",110
"114Q1","台中市","北區",305
"114Q1","台中市","西屯區",394
"114Q1","台中市","南屯區",194
"114Q1","台中市","北屯區",355
"114Q1","台中市","豐原區",98
"114Q1","台中市","東勢區",17
"114Q1","台中市","大甲區",23
"114Q1","台中市","清水區",30
"114Q1","台中市","沙鹿區",38
"114Q1","台中市","梧棲區",28
"114Q1","台中市","后里區",27
"114Q1","台中市","神岡區",11
"114Q1","台中市","潭子區",46
"114Q1","台中市","大雅區",87
"114Q1","台中市","新社區",8
"114Q1","台中市","石岡區",5
"114Q1","台中市","外埔區",9
"114Q1","台中市","大安區",5
"114Q1","台中市","烏日區",17
"114Q1","台中市","大肚區",41
"114Q1","台中市","龍井區",77
"114Q1","台中市","霧峰區",27
"114Q1","台中市","太平區",76
"114Q1","台中市","大里區",48
"114Q1","台南市","",1680
"114Q1","台南市","新營區",79
"114Q1","台南市","鹽水區",27
"114Q1","台南市","白河區",19
"114Q1","台南市","柳營區",16
"114Q1","台南市","後壁區",9
"114Q1","台南市","東山區",4
"114Q1","台南市","麻豆區",20
"114Q1","台南市","下營區",8
"114Q1","台南市","六甲區",11
"114Q1","台南市","官田區",5
"114Q1","台南市","佳里區",44
"114Q1","台南市","學甲區",22
"114Q1","台南市","西港區",24
"114Q1","台南市","七股區",11
"114Q1","台南市","將軍區",13
"114Q1","台南市","北門區",1
"114Q1","台南市","新化區",29
"114Q1","台南市","善化區",40
"114Q1","台南市","新市區",24
"114Q1","台南市","安定區",30
"114Q1","台南市","山上區",2
"114Q1","台南市","玉井區",10
"114Q1","台南市","楠西區",8
"114Q1","台南市","仁德區",66
"114Q1","台南市","歸仁區",58
"114Q1","台南市","關廟區",63
"114Q1","台南市","永康區",309
"114Q1","台南市","東區",212
"114Q1","台南市","南區",99
"114Q1","台南市","北區",109
"114Q1","台南市","安南區",128
"114Q1","台南市","安平區",67
"114Q1","台南市","中西區",113
"114Q1","高雄市","",2272
"114Q1","高雄市","鹽埕區",17
"114Q1","高雄市","鼓山區",188
"114Q1","高雄市","左營區",232
"114Q1","高雄市","楠梓區",171
"114Q1","高雄市","三民區",254
"114Q1","高雄市","新興區",41
"114Q1","高雄市","前金區",35
"114Q1","高雄市","苓雅區",84
"114Q1","高雄市","前鎮區",139
"114Q1","高雄市","旗津區",6
"114Q1","高雄市","小港區",97
"114Q1","高雄市","鳳山區",393
"114Q1","高雄市","林園區",60
"114Q1","高雄市","大寮區",92
"114Q1","高雄市","大樹區",39
"114Q1","高雄市","大社區",29
"114Q1","高雄市","仁武區",49
"114Q1","高雄市","鳥松區",36
"114Q1","高雄市","岡山區",100
"114Q1","高雄市","橋頭區",33
"114Q1","高雄市","燕巢區",16
"114Q1","高雄市","阿蓮區",15
"114Q1","高雄市","路竹區",15
"114Q1","高雄市","湖內區",26
"114Q1","高雄市","茄萣區",11
"114Q1","高雄市","永安區",4
"114Q1","高雄市","彌陀區",6
